aliquot_uuid	aliquot_barcode
4972964a-475f-4611-ab72-22543d9aa6fb	TCGA-22-4607-01A-01R-1201-07
ac70793d-cc2c-48c8-a6f7-12b4c319364a	TCGA-60-2721-01A-01R-0851-07
8e63ada3-97ca-46ab-984d-6a71a4e4e440	TCGA-OR-A5LA-01A-11R-A29S-07
ceffbb74-affa-4aca-a90b-e5f9d55ad39f	TCGA-TT-A6YP-01A-21R-A35L-07
87ef65df-919a-4c65-87db-364380aec736	TCGA-66-2781-01A-01R-0851-07
afac7352-d5be-4b87-baf0-0d22e761872b	TCGA-60-2722-01A-01R-0851-07
8c547100-3fac-4519-91e9-7976a49ec9c3	TCGA-66-2755-01A-01R-0851-07
92157a18-814f-41b7-9c7f-7bdd1f76e464	TCGA-60-2714-01A-01R-0851-07
0b16749a-54a1-47f0-9534-4c3428fc7504	TCGA-60-2716-01A-01R-0851-07
6ccc37a2-f073-4050-bfcd-de106d86236b	TCGA-21-5782-01A-01R-1635-07
3f846f2e-41c5-4ce9-bccb-8142cbc76525	TCGA-56-7731-01A-11R-2125-07
f7106ef9-450f-4952-8b64-c5d31317ae66	TCGA-43-7656-01A-11R-2125-07
a75fa2d5-0c31-45a7-831a-357443c12483	TCGA-WB-A820-01A-11R-A35L-07
0116ccaf-9eaa-4f14-8255-586f587c29f8	TCGA-77-8008-01A-21R-2187-07
0b9a03ce-d4c1-4192-a18c-de96c8b21bb2	TCGA-77-8009-01A-11R-2187-07
eefac675-8386-4ffe-a18a-8763f90b2056	TCGA-52-7810-01A-11R-2125-07
4ec591d8-c168-4541-a685-f009d0c3da38	TCGA-56-8082-01A-11R-2247-07
39dcdd85-0535-43fa-a0bf-e3a9e324eea2	TCGA-77-8146-01A-11R-2247-07
60652d7d-4da5-4e38-9f4d-8e9698c3e578	TCGA-85-8666-01A-11R-2403-07
381536e9-3a91-4878-8d63-8961d6e3b6a2	TCGA-85-8580-01A-31R-2403-07
6d8a4777-88a1-41f0-9a30-354d52ce9e86	TCGA-85-8350-01A-11R-2296-07
6abbad6b-e297-4ee8-a037-68b9d9e13eb8	TCGA-RW-A680-01A-11R-A35K-07
eda6f268-91c6-4a18-a3bc-cc2590423b44	TCGA-96-8170-01A-11R-2296-07
29917460-f08a-4013-be64-ef7412d165dd	TCGA-98-8023-01A-11R-2247-07
e58c5f71-33ca-4443-890e-49b85916f080	TCGA-56-8308-01A-11R-2296-07
5cdb7ad7-0660-4e93-928c-655f0f9465e4	TCGA-85-8276-01A-11R-2296-07
9ceb9e31-6495-4ae8-8c41-58fe981f9ac7	TCGA-68-8251-01A-11R-2296-07
66016ff6-5367-4560-a7d3-20f536f22ece	TCGA-77-8143-01A-11R-2247-07
cf939eea-83dc-42ad-b9ce-0c3972ebf86b	TCGA-77-8144-01A-11R-2247-07
525fe7e1-4337-45bc-ae5b-d8a219e6e245	TCGA-77-8130-01A-11R-2247-07
e57426eb-3223-41dc-b70e-ff7233e3403a	TCGA-85-8049-01A-11R-2247-07
d5af268a-0e5d-4115-a44e-866997aff778	TCGA-56-8304-01A-11R-2326-07
d912e540-038b-4862-92d0-3af57d120cd6	TCGA-WB-A816-01A-11R-A35L-07
9bb5155e-25b8-41b7-a424-8aeb81853366	TCGA-58-8391-01A-11R-2326-07
68623699-7543-425b-93a1-e0947e3b897e	TCGA-58-8388-01A-11R-2326-07
e0d001b0-05c9-4c1f-a1c4-fefa8a1e322f	TCGA-94-8490-01A-11R-2326-07
aa07fad1-0896-44c3-b8f8-289ac06d2d79	TCGA-56-A4BW-01A-11R-A24H-07
657d4e74-c441-4ae1-8342-f789103bd461	TCGA-J1-A4AH-01A-31R-A24H-07
9aa74fcf-9845-4708-a09b-a17aa4b9e94a	TCGA-58-A46L-01A-11R-A24H-07
72a23d60-178c-4cd2-9204-c00aebc935b6	TCGA-43-A475-01A-11R-A24H-07
f0913366-262e-4c6b-b687-cc6126d95c84	TCGA-96-A4JL-01A-11R-A24Z-07
f68d990e-ed0b-46d2-8658-bf5e686e79c1	TCGA-85-A50M-01A-21R-A262-07
19df9b10-033c-4890-bf52-ad8dd72bdb0c	TCGA-85-A513-01A-12R-A26W-07
801f506a-c31c-47a9-9cd6-cfe7da0222c8	TCGA-S7-A7WN-01A-12R-A35L-07
92959314-e1b3-4b24-a9a1-080a61884135	TCGA-98-A53J-01A-11R-A26W-07
3d8fc38f-1005-47c9-adb7-62525f5ccfad	TCGA-85-A512-01A-11R-A26W-07
732285be-4a85-4be6-b3b6-7e50934a5adb	TCGA-85-A510-01A-11R-A26W-07
121de962-5648-46eb-b745-4ec8875ace3e	TCGA-NC-A5HG-01A-11R-A26W-07
920292b7-e792-4e3e-89f9-aa0c764aef74	TCGA-63-A5MS-01A-11R-A26W-07
a6029e8e-f375-4843-989c-745b2bc64f94	TCGA-NC-A5HJ-01A-11R-A26W-07
87f18dcb-093e-4dac-91e1-73183fc6a0d9	TCGA-63-A5MM-01A-11R-A26W-07
fe68b038-e3af-4106-9358-0717d90dbc76	TCGA-NC-A5HQ-01A-11R-A26W-07
327ce5b0-ebfe-42f0-a277-a730dc467831	TCGA-77-A5G6-01A-11R-A27Q-07
15758673-e515-438b-bd9b-26529dc6b673	TCGA-77-A5GB-01B-11R-A27Q-07
467b29ec-2529-4553-85d7-b64107791eb5	TCGA-WB-A81F-01A-11R-A35L-07
c9816883-ad45-4699-aafc-14247f03bbff	TCGA-77-A5G1-01A-11R-A27Q-07
cad49182-6517-442a-af4a-962e110826f9	TCGA-37-A5EM-01A-21R-A27Q-07
62710cd0-82b4-4746-ad7c-b320d933a542	TCGA-22-1000-01A-01R-A32Z-07
57162746-b63a-4560-aea4-a933e0051c63	TCGA-33-AASJ-01A-11R-A405-07
78bff220-61fb-4bcf-9520-6c8f287cdf0e	TCGA-56-A62T-01A-11R-A405-07
5d5091c3-27b2-4152-a5b2-64bc7fd16942	TCGA-XC-AA0X-01A-32R-A405-07
692dfa4f-45e5-4183-b5da-6650a1fbcabd	TCGA-34-2596-01A-01D-0963-08
504d4cb0-d2dd-420d-82e6-9ec14434a0fc	TCGA-21-1076-01A-02D-1521-08
01f0386d-7263-42c4-8b4f-0ce542414c6d	TCGA-SR-A6MV-01A-11R-A35L-07
4c3840df-9824-40db-879e-6d24adc8c155	TCGA-34-5240-01A-01D-1441-08
4c2ad4a0-5d57-4e27-9f35-058b2f205f50	TCGA-21-5782-01A-01D-1632-08
fab3d6f4-de1c-4d6c-bdea-ac39a7884657	TCGA-77-6843-01A-11D-1945-08
369c06f2-8904-49cb-99d1-dd297ed0cd0c	TCGA-43-5670-01A-21D-A320-08
ad7199e5-0e3c-44dc-9166-7d3b23fe43e9	TCGA-TT-A6YO-01A-11R-A35L-07
84e601b7-dfa5-4cd5-9fef-07f03967a0d4	TCGA-68-7755-01A-11D-A320-08
7828187d-3fbc-4139-8546-c6d92fef3e0f	TCGA-92-7340-01A-21R-2045-07
4ff5e2c1-478c-4f0a-bffe-ea62b205da06	TCGA-92-7341-01A-31R-2045-07
e28b7dfd-d7ba-4645-bf2e-f4a5aa3873f7	TCGA-56-7579-01A-11R-2045-07
4228ef47-cd33-4bec-aa70-7a0cbe88de80	TCGA-60-2703-01A-11R-2045-07
cd804abb-1eb2-462b-bbe1-045e3f29569f	TCGA-56-7580-01A-11R-2045-07
76ed9300-2e50-4791-973c-6ee8bec19f6f	TCGA-S7-A7WP-01A-11R-A35L-07
64353828-9b3b-491d-8d13-ce36e09fa6f9	TCGA-77-7141-01A-11R-2045-07
e4e94ad0-a63b-43c1-928a-aa0333e72bed	TCGA-22-4601-01A-01R-1443-07
87fc2c1d-3072-40fb-bc36-5b7a5604d4d7	TCGA-60-2709-01A-21R-1820-07
6322257f-c99b-4562-95fb-1b26651bc876	TCGA-43-6770-01A-11R-1820-07
608a1e43-d38c-498f-99d8-e5539d43b636	TCGA-18-3417-01A-01R-1443-07
fb4a4126-ddff-4e71-b4d8-394ac8f03654	TCGA-22-4599-01A-01R-1443-07
ea64d44e-32d1-40f6-b49f-e019401a76d5	TCGA-39-5034-01A-01R-1443-07
fabfb417-8a39-4860-a60f-66fb98beaae3	TCGA-94-7033-01A-11R-1949-07
2f0e0b9f-2660-4f2a-b6f3-e5c5476238ca	TCGA-S7-A7WW-01A-11R-A35L-07
867b4c4f-b1d3-4702-80ff-74ba4e169e3b	TCGA-33-4538-01A-01R-1201-07
d540849d-46de-4d86-b93e-c4eb220d9dd1	TCGA-60-2725-01A-01R-1201-07
e24747be-f71a-488a-84bb-5872711cc40e	TCGA-66-2800-01A-01R-1201-07
6474e097-3eaa-4741-a466-be378a1ca862	TCGA-77-6844-01A-11R-1949-07
d7086de7-6fd7-4709-b390-90f106977829	TCGA-22-5479-01A-31R-1949-07
f54e8f7c-75c2-4566-8696-06e5ac1b8a0d	TCGA-66-2767-01A-01R-0851-07
73c2db42-5c8b-4b21-a1a5-ad3b106f2b13	TCGA-33-4533-01A-01R-1201-07
c192c13f-7bc1-479f-b2e4-ba64b46b0d68	TCGA-33-4582-01A-01R-1443-07
b45df1ad-f756-4ec6-ae76-264dd51fae7e	TCGA-21-5787-01A-01R-1635-07
48dd74fe-11ff-4514-87b3-1569e9606c73	TCGA-OR-A5K9-01A-11R-A29S-07
55ad376a-2d52-45b2-854e-1ea1c67765f6	TCGA-WB-A80P-01A-11R-A35L-07
ae96337f-1b6e-41e6-8045-35f4adec76f4	TCGA-39-5039-01A-01R-1443-07
d3642776-8fd7-4cdd-b94a-1d558b5ac69d	TCGA-34-5240-01A-01R-1443-07
017e0cba-13b0-457a-80bb-8d6090506cc9	TCGA-22-4604-01A-01R-1201-07
d23adf22-4453-4144-9a70-2c60bad34d97	TCGA-37-3789-01A-01R-0980-07
ae8b243b-3190-47e5-af8f-3ff76a403516	TCGA-66-2795-01A-02R-0980-07
a7e57e13-7e54-4839-9b94-0c7d3dda0489	TCGA-66-2787-01A-01R-0980-07
eb104ebb-be06-4f91-be68-d3b4ef649d2a	TCGA-66-2734-01A-01R-0980-07
43672213-eb65-4206-bc57-56587b08259f	TCGA-18-3408-01A-01R-0980-07
9718e096-a9bc-42fc-af97-1624c4ba6a9b	TCGA-46-3766-01A-01R-0980-07
bf24582f-1c4b-419a-8ee2-58d8531dde5f	TCGA-WB-A81G-01A-11R-A35L-07
f66b0cd6-fc69-4d6e-8c07-e5dc10c6628b	TCGA-21-1079-01A-01R-0692-07
71a18be8-ea00-4006-81cd-7ce875f67077	TCGA-22-5482-01A-01R-1635-07
3a86e548-34d7-4677-9265-8ddd0e4ca4da	TCGA-21-1070-01A-01R-0692-07
a80c9de4-3d81-4b05-a26a-285e9bbbfafa	TCGA-21-1077-01A-01R-0692-07
31137a90-0e02-4c48-80c1-14c882eff26f	TCGA-56-5897-01A-11R-1635-07
0242dfba-2ab3-457e-b905-82dc83348e11	TCGA-22-5474-01A-01R-1635-07
e6333a68-bb60-4450-af13-2a22a2335e03	TCGA-34-5236-01A-21R-1820-07
10e6a64d-2d89-444f-ad6f-d4fde86d8a8a	TCGA-22-1016-01A-01R-0692-07
77981a9c-ea15-47bb-bd1a-6600cdc50f09	TCGA-66-2756-01A-01R-0851-07
c6b39e1f-7695-4b33-a71e-938734a8993c	TCGA-SR-A6MY-01A-11R-A35L-07
0e17aa25-2993-4ea1-bbee-d600d8c0bf89	TCGA-22-5485-01A-01R-1635-07
9083747c-9d2d-431f-ace5-3e55795e18af	TCGA-66-2785-01A-01R-0851-07
0929665a-9dba-4744-ab13-fd483ff70c3a	TCGA-60-2715-01A-01R-0851-07
c7b94923-c28a-449e-962c-40d56a1b2e61	TCGA-43-2578-01A-01R-0851-07
e1d11ec9-09e9-4cbb-b3a6-6724f4379cc7	TCGA-34-2600-01A-01R-0851-07
02311dd2-115e-452f-a5de-b3230a51d7f2	TCGA-60-2712-01A-01R-0851-07
30fd754a-0625-4435-877d-7dfaee227f8b	TCGA-66-2778-01A-02R-0851-07
ea2e88e9-53f1-4fcd-b7b8-924ec8ed0aaa	TCGA-34-2608-01A-02R-0851-07
11fd13bc-b0d4-490b-a678-78ecfda9c9ce	TCGA-96-7545-01A-21R-2045-07
66323357-708a-4b9e-b716-c8e7b24385d1	TCGA-22-4595-01A-01R-1201-07
151007c3-6f83-4ea6-9bd7-1cdcad4b61c7	TCGA-SP-A6QI-01A-12R-A35L-07
1cdc026e-58bc-424d-9cf4-6c6701e081ad	TCGA-22-4594-01A-01R-1201-07
38dbab79-7aeb-4153-b3ce-8feeb36b48e5	TCGA-33-6737-01A-11R-1820-07
b9db5c2a-c5dd-4e58-905f-fefccd469f1f	TCGA-34-5928-01A-11R-1820-07
24a12bfa-0238-49c3-abe7-450402cce27c	TCGA-85-7844-01A-11R-2125-07
318d06a1-77ea-4a5a-a886-d8b470713451	TCGA-94-7557-01A-11R-2125-07
a632cbdb-7a01-42e2-8118-20103917cc8e	TCGA-56-7730-01A-11R-2125-07
f8243dda-830f-4c7e-bde2-20bad21725d0	TCGA-68-7756-01A-11R-2125-07
c859b0e7-c582-41af-83d7-83ac07f53d13	TCGA-43-7658-01A-11R-2125-07
d3528468-9e9d-4ff1-b4fd-07ea0694670f	TCGA-SR-A6MS-01A-11R-A35L-07
3f4f3e8c-af8c-405e-8fd4-c971f394e35f	TCGA-52-7811-01A-11R-2125-07
ca5c5719-d6af-46a4-8abd-114cef627fc2	TCGA-85-7843-01A-11R-2125-07
2afa4dfe-6d9b-46b1-89bd-235c7b5cbebf	TCGA-52-7812-01A-11R-2125-07
a77afb11-3c0e-411b-b34b-84f827478e03	TCGA-85-8071-01A-11R-2247-07
153f13af-43b9-4362-b18b-039b39611962	TCGA-92-8063-01A-11R-2247-07
a6bba875-e7ad-4a67-837e-bd2f7a50dae1	TCGA-85-8072-01A-31R-2247-07
3e1695a2-9716-466c-89a8-91a3c996cdbe	TCGA-43-8115-01A-11R-2247-07
d34945c6-2882-4e48-ada0-2f61d9f7a4e5	TCGA-77-8139-01A-11R-2247-07
420ac635-2482-4a6d-ac4f-5c8dd7f82401	TCGA-WB-A81P-01A-11R-A35L-07
322593ce-4a52-4c15-9640-54ebccf7bf45	TCGA-77-8136-01A-11R-2247-07
52a23370-b94f-4043-b114-a6caf04df5b6	TCGA-85-8048-01A-11R-2247-07
f43b8267-4311-41ef-bd2f-92ac8f336e86	TCGA-56-8307-01A-11R-2296-07
c66143ca-3cbb-4432-8013-cce080001918	TCGA-98-8022-01A-11R-2247-07
12c6d713-3314-4458-914a-8247ec0fe292	TCGA-96-8169-01A-11R-2296-07
6e1fbe8d-8e83-4424-87e9-6e38313215d3	TCGA-58-8386-01A-11R-2296-07
1695c22b-f771-45da-8627-394516eb87de	TCGA-85-8288-01A-11R-2296-07
24531d9f-822b-4eb8-add6-79fa27816a4b	TCGA-34-8455-01A-11R-2326-07
2ea07252-37a1-4c62-924c-6674242fe238	TCGA-WB-A815-01A-11R-A35L-07
71b1bdd1-2a00-4fd9-a229-cbc5d535af03	TCGA-34-8454-01A-11R-2326-07
3c6a4510-fc3e-4b40-9d15-2ccbce48dca2	TCGA-58-A46K-01A-11R-A24H-07
c9eb7517-0b47-407c-abaa-abae989044fd	TCGA-56-A49D-01A-11R-A24H-07
35434208-98c0-4f0d-a487-03fec50b33df	TCGA-56-A4BX-01A-11R-A24H-07
c2c33653-e866-47a2-802c-7b842ed86ff4	TCGA-98-A53B-01A-11R-A262-07
32618f86-4f65-4370-8339-5faad4fa59d5	TCGA-98-A53D-01A-32R-A262-07
8c5bf599-1fe3-419d-a83a-6c230c096735	TCGA-85-A50Z-01A-21R-A262-07
04082349-5790-405a-9bbb-13d745fd4c05	TCGA-68-A59I-01A-11R-A262-07
fbead603-e53b-4b12-b9a9-d238b00c08e3	TCGA-85-A4QQ-01A-41R-A262-07
d9e4265e-0f8f-459a-915e-70fdc963668f	TCGA-NC-A5HE-01A-11R-A26W-07
1f96103c-6baa-4ef0-8134-a34af346295b	TCGA-S7-A7WQ-01A-12R-A35L-07
34b3ffb2-9fd1-4521-856a-f465f537804b	TCGA-63-A5MV-01A-21R-A26W-07
494a3ad4-58a0-41f8-8187-46ce03900462	TCGA-NK-A5CT-01A-31R-A26W-07
564636b5-e3fb-46ce-91db-f64b9a5612a9	TCGA-NC-A5HN-01A-11R-A26W-07
1ab57556-a43b-4815-bb91-c050d3ecd801	TCGA-NC-A5HT-01A-11R-A26W-07
c5d7af42-6394-4315-bf63-2a2c51996bec	TCGA-96-A4JK-01A-11R-A24Z-07
c7fdad9d-8804-403c-8171-c6fff106b33d	TCGA-90-A4ED-01A-31R-A24Z-07
18ffe99a-7e67-4ecc-9729-5aaa6efc7fbf	TCGA-85-A5B5-01A-21R-A26W-07
1463072d-57f0-4b60-9a6f-e61567ce0c46	TCGA-NC-A5HR-01A-21R-A26W-07
79fd09d5-1323-4370-b6fb-b8c01d9db6e9	TCGA-63-A5MB-01A-11R-A26W-07
e1de4889-03a7-4e3b-8759-1eb9e087725e	TCGA-SP-A6QF-01A-12R-A35L-07
9f1395e0-478f-49dd-8814-1ee57308db0d	TCGA-77-A5G3-01A-31R-A27Q-07
85f0c41e-c864-482a-b6f4-eac3e505afc1	TCGA-77-A5GH-01A-11R-A27Q-07
0bb6e848-b69a-465d-9039-1aa75d98815f	TCGA-63-A5MR-01A-31R-A27Q-07
f8dc8adc-22a6-4b4d-afd7-53a7c766c8cf	TCGA-63-A5ML-01A-31R-A27Q-07
56947d0d-2959-4746-9955-e085fd9afc32	TCGA-63-A5MI-01A-12R-A27Q-07
4548b282-a56a-4e93-989f-5e093122aa6d	TCGA-22-A5C4-01A-12R-A27Q-07
f48f08fe-9fa5-4eea-85b1-6fa691515349	TCGA-56-8622-01A-11R-2403-07
d2853a6d-4853-42cc-9f5e-9cf057095dcf	TCGA-85-A4CN-01A-11R-A24H-07
c86cac86-41e9-453c-9de5-83d506990256	TCGA-33-AAS8-01A-11R-A405-07
b9b42bfa-2222-4d21-a163-02f767c4db38	TCGA-33-AASL-01A-11R-A405-07
83478c86-d662-4b9c-b5fa-c09cf1c6d00d	TCGA-SP-A6QJ-01A-11R-A35L-07
7dedcae7-dff0-4df0-9075-f368be9cb60b	TCGA-33-AASI-01A-22R-A405-07
2045c788-9ea8-4ea5-a5e3-65fc16a62adb	TCGA-60-2698-01A-01D-1522-08
ee6cc68e-8d2a-41ee-82c6-0fecdf7e6259	TCGA-60-2719-01A-01D-1522-08
d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1	TCGA-60-2711-01A-01D-0963-08
43aa4123-0fe2-4071-8a81-cbdd0410b917	TCGA-85-8052-01A-11D-2244-08
6962bc97-fbb8-4220-a600-e3c251e245cb	TCGA-98-8022-01A-11D-2244-08
3e28c232-4f00-446e-8e2c-13b7ce533442	TCGA-OR-A5JL-01A-11R-A29S-07
0172416d-e694-4e99-bd93-fa6ac04dda81	TCGA-WB-A814-01A-11R-A35L-07
e7ebc6fb-0926-4c8a-a67b-0c6b9c1ffaba	TCGA-22-5477-01A-01D-1632-08
c48d7f4a-e98a-4077-a749-eb9f56f05b84	TCGA-37-4135-01A-01D-A320-08
567f52ec-b8fb-4da6-9b10-8ffb19506e05	TCGA-60-2695-01A-01D-1180-08
7731ef7f-25bd-42f5-9a20-be249306a711	TCGA-94-7943-01A-11D-A320-08
b4028e6e-0010-42a3-b84b-e4c5594c86df	TCGA-S7-A7X1-01A-11R-A35L-07
13daa1a0-a236-474e-b621-eb131be34af1	TCGA-56-7222-01A-11R-2045-07
02f3b4c9-5c69-4bec-8897-15f5b9a948b4	TCGA-77-7463-01A-11R-2045-07
aa7c9175-113a-4a7b-8577-18478b0fffd3	TCGA-77-7139-01A-11R-2045-07
ba725298-74f8-4ff3-a28b-1e4a92331f07	TCGA-46-6025-01A-11R-1820-07
94f47d71-e3ad-44ad-8ddd-370db58ff67d	TCGA-39-5027-01A-21R-1820-07
f62b601a-a8a2-4179-be5b-6b9548da05c2	TCGA-33-6738-01A-11R-1949-07
25c74ec3-c453-4ccb-94d1-a38bfc4aa0b2	TCGA-51-4081-01A-01R-1100-07
78959883-a07c-41e2-8002-6032b710e4b3	TCGA-WB-A81M-01A-11R-A35L-07
bb854114-88f2-467c-a3f8-ce8f5ee4cdb9	TCGA-66-2783-01A-01R-1201-07
c541f28a-299d-4c21-9329-4922e204e2ab	TCGA-21-5784-01A-01R-1635-07
3ab5fa89-ae39-40a2-92ac-d1721cea9f7e	TCGA-39-5031-01A-01R-1443-07
9ca70bc7-d228-46cb-afb5-ccb7c5e04770	TCGA-37-4133-01A-01R-1100-07
b8bcd42e-f1bc-4c93-8dac-933d94d33a0d	TCGA-21-5786-01A-01R-1635-07
97454c59-eed0-470f-a234-ff8b25b4b8a6	TCGA-66-2768-01A-01R-0851-07
967fb40b-bea9-40fd-bab1-7c524e12ac0d	TCGA-37-4132-01A-01R-1100-07
63dc6159-f7a9-4ccb-86d0-ac495ebfadca	TCGA-85-6798-01A-11R-1949-07
41ab6249-4301-4c67-9b1f-83c295536b13	TCGA-66-2769-01A-02R-0851-07
04b90b6a-445b-4d52-bed6-32b574e0a2ed	TCGA-39-5011-01A-01R-1443-07
639eeaea-0da3-4bf5-9ec7-f5cd356142ed	TCGA-TT-A6YN-01A-12R-A35L-07
32fa734c-e551-45fb-818a-9452d0c6557e	TCGA-22-1002-01A-01R-0692-07
388eaf67-9d6d-4b9a-b404-a4ce171fbd18	TCGA-18-3410-01A-01R-0980-07
37396d97-dda9-4ee3-a477-8281d8baf948	TCGA-66-2790-01A-01R-0980-07
0aea71d4-f403-474a-91d3-f9b0929c0acf	TCGA-18-3407-01A-01R-0980-07
c806fc33-7a1d-44a8-b67b-7f74363c3f01	TCGA-22-0944-01A-01R-0692-07
99516b1e-9ee2-48d9-90e4-e78370eccef6	TCGA-18-3406-01A-01R-0980-07
f4b89ed8-5cd7-4b62-b427-ba408a24a60f	TCGA-46-3765-01A-01R-0980-07
cf406671-32e5-46c6-8e55-ac696c5d9bc9	TCGA-60-2698-01A-01R-0851-07
cdcd386e-cbf8-474e-a79e-666fffcadcd0	TCGA-60-2710-01A-01R-0851-07
320810be-bd11-40c7-9eee-7496f7564599	TCGA-21-1078-01A-01R-0692-07
43294ec5-2c5b-4931-8c24-af98a08d5213	TCGA-SR-A6MR-01A-11R-A35L-07
5c8d386c-5879-4b83-a899-4e731ae08d92	TCGA-22-5473-01A-01R-1635-07
0e4155e3-ff27-48f0-bc7d-c63b7c93d199	TCGA-21-1076-01A-01R-0692-07
74c7652b-fa92-4fda-b52c-1b122d5a6462	TCGA-18-3419-01A-01R-0980-07
9359bed2-0958-4cba-954e-3d548320e12e	TCGA-60-2695-01A-01R-0851-07
9471e29a-1dcc-4de4-a213-15765427e8e5	TCGA-43-2581-01A-01R-0851-07
b5e61a38-2067-473e-8eb3-0d8c259b7e67	TCGA-60-2719-01A-01R-0851-07
2c299eb8-f688-487f-b0d8-9b2bd297193b	TCGA-60-2707-01A-01R-0851-07
f20dc5d8-5ad0-46ce-b5d7-02f3f2e8c27a	TCGA-66-2782-01A-01R-0851-07
4e2f417c-e1db-4d99-b999-d3aab967c244	TCGA-22-4591-01A-01R-1201-07
30bf9d46-b868-43c0-a605-e6808c036d77	TCGA-SQ-A6I6-01A-11R-A35L-07
765af249-7e13-4b85-815d-081801889982	TCGA-56-7822-01A-11R-2125-07
16a43a5d-fe72-4b8a-887d-1b40342c1253	TCGA-94-7943-01A-11R-2187-07
4220f308-b671-4bf8-bf9c-5884a66e9797	TCGA-21-5783-01A-41R-2187-07
56dc0212-f15b-4a18-81db-7b8268106162	TCGA-33-4587-01A-11R-2125-07
a4367d0e-d5a3-4865-8c58-4ef4c5493465	TCGA-60-2697-01A-11R-2125-07
c9016384-8eed-48c1-9fb0-cdd96cd66b81	TCGA-85-7699-01A-11R-2125-07
923e19e4-d166-4950-b763-259603ded444	TCGA-85-7696-01A-11R-2125-07
9383278e-22a7-4ea3-8700-988b1c9d8fd9	TCGA-52-7809-01A-21R-2125-07
5a6bed81-2364-4681-b659-af68a1028512	TCGA-33-4589-01A-01R-1443-07
f788beee-beb2-442a-9a18-e5674e889707	TCGA-W2-A7HH-01A-11R-A35L-07
02da99c7-0a26-4857-9733-42e02c46cbe7	TCGA-56-8624-01A-11R-2403-07
b32d8bea-966a-4640-9a23-e20cd465771c	TCGA-77-8150-01A-11R-2247-07
27232616-276d-4654-ba3a-697a0c83dd7e	TCGA-77-8156-01A-11R-2247-07
f9cc97c0-af9a-4d77-b68e-fcfe9ca9d238	TCGA-56-8626-01A-11R-2403-07
55d51796-c9c2-425b-8c94-bbd7475bc690	TCGA-56-8629-01A-11R-2403-07
328de22d-8700-4ee4-bf78-71a774e4e569	TCGA-85-8052-01A-11R-2247-07
c3efe0fb-b62a-47b5-a50b-83433525dbc5	TCGA-77-8140-01A-11R-2247-07
ac7e54d7-3886-4da3-a569-dd59fe479dea	TCGA-56-8628-01A-11R-2403-07
cee82dd8-a3d1-448c-814d-b9481a30fb38	TCGA-56-8309-01A-11R-2296-07
342e3c12-c4c5-4fc9-9a6c-babc11ac944e	TCGA-WB-A81N-01A-11R-A35L-07
e6628ef2-abe7-4fa1-9e12-9034179ebb63	TCGA-98-8020-01A-11R-2247-07
cf069f54-b570-43ff-9f85-ababd06ddddd	TCGA-85-8353-01A-21R-2296-07
3eec1382-92cb-44c8-b45d-38eda989e956	TCGA-56-A4BY-01A-11R-A24H-07
7533fbaf-dbbd-4778-b213-741229a58f4c	TCGA-43-A474-01A-11R-A24H-07
e0dd6dc3-dcae-478c-99f3-e060272c14ef	TCGA-LA-A446-01A-21R-A24Z-07
b7a68734-2faf-41d2-9338-83ebacd3f044	TCGA-98-A53A-01A-11R-A262-07
ac66c676-f950-4565-82ac-a9d98adbcde9	TCGA-33-A4WN-01A-11R-A262-07
88b924eb-7bbb-449b-83f2-e2f496ced7df	TCGA-NC-A5HO-01A-11R-A26W-07
18298f92-c0c4-4772-ba76-8674ebeabb4c	TCGA-NK-A5CX-01A-11R-A26W-07
3cb892b5-2e68-4f7d-8c0f-f6d0a1577e0c	TCGA-WB-A80O-01A-11R-A35L-07
6309a039-6d4a-4757-8c05-043b17010104	TCGA-63-A5MT-01A-21R-A26W-07
d497e10a-f8b7-4e9d-9c37-eb433a54fd2c	TCGA-NK-A5CR-01A-11R-A26W-07
e3e7210a-a45e-47dc-aa2c-46aa17d47314	TCGA-O2-A52S-01A-11R-A262-07
d353af66-1298-4da0-b7fd-08671d5dcda9	TCGA-O2-A52V-01A-31R-A262-07
7729ed42-e15f-4881-ada8-dd71457197e0	TCGA-O2-A52Q-01A-11R-A26W-07
1a270e7a-4611-41ee-9bfe-c123a45049f5	TCGA-90-A59Q-01A-11R-A26W-07
76e9e0bd-c2d9-4659-b71e-c913094adc93	TCGA-63-A5MH-01A-12R-A27Q-07
5c99d6ce-742c-427c-a252-e2ce6b7f919c	TCGA-O2-A5IB-01A-11R-A27Q-07
518b950c-2097-407c-afa5-a4779cb221aa	TCGA-63-A5MJ-01A-11R-A27Q-07
7fa1bbfe-f0e7-40d9-97fb-992b97729f96	TCGA-S7-A7WO-01A-11R-A35L-07
14053697-8879-40ef-ad7d-9840ebae105a	TCGA-58-A46N-01A-11R-A24H-07
2a39b6f1-c19d-4177-b825-bf14bf73f737	TCGA-85-8664-01A-11R-2403-07
448af8b4-e071-48b0-a65b-b4ad17afdc0c	TCGA-22-5485-01A-01D-1632-08
67406266-5f84-4a8a-90a0-8655bece5a69	TCGA-51-6867-01A-11R-2045-07
6d9dfd56-1006-46b7-89c0-efba05fe13e3	TCGA-56-7221-01A-11R-2045-07
9c14d16a-7e54-492c-bc10-055d69b5dd80	TCGA-33-4566-01A-01R-1443-07
